tiempo_s,entrada_v,entrada_pcm1808_v,riel_positivo_v,riel_negativo_v,entrada_no_inversora_v,salida_etapa_a_v,salida_etapa_b_v
0.00510522539,0.921038155,2.90562257,8.98272872,0,5.41186151,7.45665214,7.39827091
0.00511022539,0.957771798,2.90584554,8.98273999,0,5.44854822,7.45749263,7.39860395
0.00511522539,0.993560236,2.9060103,8.98274937,0,5.48428792,7.45817034,7.39887878
0.00512022539,1.02836815,2.90612117,8.98275679,0,5.51904533,7.45869362,7.39909973
0.00512522539,1.06216119,2.90618218,8.98276224,0,5.55278616,7.45906863,7.39927082
0.00513022539,1.094906,2.90619549,8.98276569,0,5.5854771,7.45929938,7.39939421
0.00513522539,1.12657028,2.90616341,8.98276713,0,5.6170859,7.45938954,7.39947221
0.00514022539,1.15712276,2.90609152,8.98276731,0,5.64758135,7.45939704,7.39951041
0.00514522539,1.18653331,2.90599489,8.9827673,0,5.67693338,7.45939501,7.39952385
0.00515022539,1.21477288,2.90588841,8.98276731,0,5.70511299,7.45939548,7.39952745
0.00515522539,1.24181363,2.90577963,8.98276731,0,5.7320924,7.45939536,7.39952874
0.00516022539,1.26762886,2.90566983,8.98276732,0,5.75784497,7.45939538,7.399529
0.00516522539,1.29219308,2.90555997,8.98276732,0,5.78234529,7.45939537,7.3995292
0.00517022539,1.31548207,2.90544985,8.98276732,0,5.80556918,7.45939536,7.39952914
0.00517522539,1.33747284,2.9053399,8.98276732,0,5.82749372,7.45939536,7.39952924
0.00518022539,1.35814368,2.90522976,8.98276732,0,5.84809727,7.45939535,7.39952915
0.00518522539,1.3774742,2.9051198,8.98276732,0,5.86735951,7.45939535,7.39952924
0.00519022539,1.39544532,2.90500968,8.98276732,0,5.88526141,7.45939534,7.39952915
0.00519522539,1.41203931,2.90489972,8.98276732,0,5.90178532,7.45939534,7.39952923
0.00520022539,1.42723978,2.90478961,8.98276732,0,5.91691493,7.45939533,7.39952915
0.00520522539,1.44103173,2.90467966,8.98276732,0,5.93063531,7.45939532,7.39952923
0.00521022539,1.45340157,2.90456956,8.98276732,0,5.94293291,7.45939531,7.39952915
0.00521522539,1.46433707,2.90445961,8.98276732,0,5.9537956,7.45939531,7.39952923
0.00522022539,1.47382745,2.90434952,8.98276732,0,5.96321267,7.4593953,7.39952915
0.00522522539,1.48186333,2.90423958,8.98276732,0,5.97117481,7.4593953,7.39952922
0.00523022539,1.4884368,2.9041295,8.98276732,0,5.97767417,7.45939529,7.39952915
0.00523522539,1.49354136,2.90401956,8.98276732,0,5.98270433,7.45939529,7.39952922
0.00524022539,1.49717198,2.9039095,8.98276732,0,5.98626034,7.45939528,7.39952915
0.00524522539,1.49932506,2.90379957,8.98276732,0,5.98833868,7.45939527,7.39952921
0.00525022539,1.4999985,2.90368951,8.98276732,0,5.9889373,7.45939526,7.39952914
0.00525522539,1.49919161,2.90357959,8.98276732,0,5.98805561,7.45939526,7.39952921
0.00526022539,1.49690521,2.90346954,8.98276732,0,5.98569449,7.45939525,7.39952914
0.00526522539,1.49314154,2.90335962,8.98276733,0,5.98185626,7.45939525,7.3995292
0.00527022539,1.48790432,2.90324959,8.98276733,0,5.9765447,7.45939524,7.39952914
0.00527522539,1.48119872,2.90313967,8.98276733,0,5.96976507,7.45939524,7.3995292
0.00528022539,1.47303135,2.90302965,8.98276733,0,5.96152405,7.45939523,7.39952914
0.00528522539,1.46341028,2.90291974,8.98276733,0,5.95182978,7.45939522,7.39952919
0.00529022539,1.452345,2.90280973,8.98276733,0,5.94069181,7.45939521,7.39952914
0.00529522539,1.43984643,2.90269983,8.98276733,0,5.92812116,7.45939521,7.39952919
0.00530022539,1.42592691,2.90258982,8.98276733,0,5.91413021,7.4593952,7.39952913
0.00530522539,1.41060017,2.90247993,8.98276733,0,5.89873279,7.4593952,7.39952919
0.00531022539,1.39388134,2.90236994,8.98276733,0,5.88194407,7.45939519,7.39952913
0.00531522539,1.37578691,2.90226005,8.98276733,0,5.86378064,7.45939518,7.39952918
0.00532022539,1.35633475,2.90215007,8.98276733,0,5.84426042,7.45939517,7.39952913
0.00532522539,1.33554405,2.90204019,8.98276733,0,5.82340267,7.45939517,7.39952918
0.00533022539,1.31343533,2.90193021,8.98276733,0,5.80122798,7.45939516,7.39952913
0.00533522539,1.29003041,2.90182034,8.98276733,0,5.77775823,7.45939516,7.39952917
0.00534022539,1.26535238,2.90171038,8.98276733,0,5.75301658,7.45939515,7.39952913
0.00534522539,1.2394256,2.90160051,8.98276733,0,5.72702744,7.45939515,7.39952917
0.00535022539,1.21227566,2.90149056,8.98276733,0,5.69981648,7.45939514,7.39952912
0.00535522539,1.18392935,2.9013807,8.98276733,0,5.67141054,7.45939513,7.39952917
0.00536022539,1.15441465,2.90127075,8.98276733,0,5.64183766,7.45939512,7.39952912
0.00536522539,1.12376068,2.90116087,8.98276733,0,5.61112701,7.45939477,7.39952913
0.00537022539,1.09199769,2.90104659,8.98276665,0,5.57930892,7.45934305,7.39952474
0.00537522539,1.05915703,2.90091463,8.98276422,0,5.54641477,7.45916433,7.39950267
0.00538022539,1.02527111,2.90074905,8.98275974,0,5.51247704,7.45883826,7.39944697
0.00538522539,0.99037337,2.90054134,8.98275328,0,5.47752921,7.45836603,7.39934913
0.00539022539,0.954498253,2.90028813,8.98274486,0,5.44160577,7.4577412,7.39920579
0.00539522539,0.917681162,2.89998692,8.98273453,0,5.40474218,7.45695641,7.39901443
0.00540022539,0.87995843,2.8996344,8.98272232,0,5.36697482,7.45600138,7.39877175
0.00540522539,0.841367285,2.89922666,8.9827083,0,5.32834096,7.45486276,7.39847384
0.00541022539,0.801945812,2.89875823,8.98269251,0,5.28887872,7.45352321,7.39811522
0.00541522539,0.761732916,2.89822223,8.98267503,0,5.24862705,7.45196025,7.39768901
0.00542022539,0.720768281,2.89760926,8.98265593,0,5.20762568,7.45014445,7.3971858
0.00542522539,0.679092335,2.89690706,8.98263529,0,5.16591507,7.44803685,7.39659336
0.00543022539,0.636746207,2.89609872,8.98261319,0,5.12353637,7.44558473,7.39589473
0.00543522539,0.593771687,2.89516098,8.98258972,0,5.08053143,7.44271487,7.39506667
0.00544022539,0.550211186,2.89406013,8.98256497,0,5.03694266,7.43932185,7.39407547
0.00544522539,0.506107693,2.89274597,8.98253903,0,4.9928131,7.43524667,7.39287091
0.00545022539,0.461504733,2.89113844,8.98251197,0,4.94818629,7.43023391,7.39137291
0.00545522539,0.416446323,2.88910039,8.98248387,0,4.90310628,7.42383599,7.38944434
0.00546022539,0.370976932,2.88636714,8.98245475,0,4.85761755,7.41516109,7.38682048
0.00546522539,0.32514143,2.88225601,8.98242455,0,4.811765,7.40161094,7.3828186
0.00547022539,0.278985054,2.87421604,8.98239283,0,4.76559387,7.37279451,7.37488766
0.00547190572,0.263409413,2.86899247,8.98238186,0,4.75001379,7.34616561,7.36970064
0.00547270519,0.255988317,2.86493993,8.98237676,0,4.74259068,7.31335889,7.36566547
0.00547306682,0.252629454,2.86225625,8.98237465,0,4.73923092,7.27872575,7.36298962
0.00547340608,0.249477058,2.85862677,8.98237298,0,4.73607769,7.22631369,7.3593675
0.00547362261,0.247464475,2.85536123,8.98237202,0,4.73406459,7.19198408,7.35610665
0.00547380347,0.245783142,2.85174593,8.98237119,0,4.73238282,7.16588136,7.35249525
0.00547399497,0.244002558,2.84683927,8.98237024,0,4.73060178,7.14048403,7.34759273
0.00547422118,0.241898688,2.83925334,8.98236904,0,4.72849738,7.11269288,7.34001167
0.00547443477,0.239911793,2.829694,8.98236788,0,4.72650999,7.08797022,7.33045692
0.00547465721,0.23784212,2.817265,8.98236677,0,4.7244398,7.0632457,7.31803268
0.00547482293,0.236299851,2.80669589,8.98236607,0,4.72289715,7.04528518,7.3074671
0.00547494355,0.235177181,2.79875694,8.98236565,0,4.7217742,7.0323872,7.29953071
0.00547506197,0.234074856,2.79112152,8.98236533,0,4.72067161,7.01983039,7.2918978
0.00547519988,0.23279084,2.78242721,8.98236503,0,4.71938728,7.00530894,7.2832064
0.00547534781,0.231413425,2.77322106,8.98236481,0,4.71800953,6.98982808,7.27400336
0.00547551291,0.229875919,2.76291209,8.98236463,0,4.71647166,6.9726363,7.26369785
0.00547570462,0.228090255,2.75078331,8.9823645,0,4.71468557,6.9527541,7.25157308
0.00547592559,0.226031737,2.73654683,8.9823644,0,4.71262656,6.9299117,7.23734119
0.00547624614,0.2230446,2.71532136,8.98236432,0,4.70963873,6.89685725,7.21612234
0.00547659196,0.219821072,2.69166525,8.98236429,0,4.70641446,6.86125999,7.19247331
0.00547706208,0.215437181,2.65820432,8.98236427,0,4.70202958,6.81290854,7.15902191
0.00547756265,0.210767243,2.62106955,8.98236427,0,4.69735861,6.76143899,7.12189715
0.0054785638,0.201421159,2.54264792,8.98236427,0,4.68801053,6.65847472,7.0434951
0.00547962402,0.191514881,2.45448688,8.98236427,0,4.67810225,6.54937048,6.95535413
0.00548174447,0.171677268,2.26653352,8.98236427,0,4.65826094,6.3309405,6.76743868
0.00548537908,0.13760523,1.92112537,8.98236427,0,4.62418354,5.95589464,6.42208819
0.00548925212,0.101219425,1.53494778,8.98236427,0,4.58779339,5.55548575,6.03596131
0.00549425212,0.0541607348,1.02479117,8.98236427,0,4.54073117,5.03773634,5.52585317
0.00549925212,0.00704859442,0.509174947,8.98236427,0,4.49361786,4.51948391,5.010266
0.00550425212,-0.0400705021,-0.00825537932,8.98236427,0,4.44649995,4.00123748,4.49284517
0.00550925212,-0.0871500538,-0.526066982,8.98236427,0,4.39942394,3.48349858,3.97502344
0.00551425212,-0.134143599,-1.04343881,8.98236427,0,4.35243628,2.96678123,3.45762189
0.00551925212,-0.181004761,-1.55979494,8.98236427,0,4.30558336,2.4515923,2.94121645
0.00552425212,-0.227687292,-2.07457779,8.98236427,0,4.2589114,1.93844287,2.42636478
0.00552618223,-0.245650219,-2.27242134,8.98236426,0,4.24095317,1.74325227,2.22848945
0.00552702311,-0.253464875,-2.35649181,8.98236426,0,4.23314068,1.68268207,2.14440423
0.00552780472,-0.26072232,-2.42934309,8.98236426,0,4.2258853,1.65329122,2.07153877
0.00552857466,-0.267865307,-2.49382228,8.98236426,0,4.2187444,1.63553242,2.00704523
0.00552933166,-0.274882143,-2.54996268,8.98236426,0,4.21172967,1.62344908,1.95089037
0.00553074004,-0.287920071,-2.63711319,8.98236426,0,4.19869581,1.60805124,1.86371219
0.00553269051,-0.30593896,-2.72705927,8.98236426,0,4.18068285,1.59436494,1.77372648
0.00553373348,-0.315555386,-2.76299346,8.98236426,0,4.17106973,1.58901101,1.7377706
0.00553478413,-0.325229046,-2.79250929,8.98236426,0,4.16139951,1.58447365,1.70823265
0.00553576348,-0.334233398,-2.81465202,8.98236426,0,4.15239846,1.58082915,1.68606912
0.00553675324,-0.343320618,-2.83262501,8.98236426,0,4.14331466,1.57758772,1.66807497
0.00553873276,-0.361454873,-2.85819666,8.98236426,0,4.12518752,1.57209884,1.64246064
0.00554030592,-0.375826785,-2.87153874,8.98236426,0,4.11082152,1.56843622,1.62908442
0.00554194986,-0.390805996,-2.88118527,8.98236426,0,4.09584872,1.56509858,1.61940207
0.00554457812,-0.414666954,-2.89118273,8.98236426,0,4.07199853,1.5605423,1.60934714
0.00554793331,-0.444962139,-2.89856387,8.98236426,0,4.041718,1.5557371,1.60189242
0.00555204792,-0.481843178,-2.90355343,8.98236426,0,4.00485631,1.55092504,1.59681243
0.00555566045,-0.513959053,-2.90620609,8.98236426,0,3.97275867,1.54739351,1.59408027
0.00555908348,-0.544146303,-2.90787632,8.98236426,0,3.94258976,1.54451717,1.59233465
0.00556290461,-0.577546398,-2.90930822,8.98236426,0,3.90921135,1.54171493,1.59081856
0.00556704439,-0.613355463,-2.91049397,8.98236426,0,3.87342722,1.53907442,1.58954155
0.00557073251,-0.644908813,-2.91134404,8.98236426,0,3.84189732,1.53700879,1.58861014
0.00557461844,-0.677779643,-2.91208893,8.98236426,0,3.80905244,1.53507625,1.58777954
0.00557961844,-0.719477147,-2.91287796,8.98236426,0,3.7673902,1.53290248,1.58688019
0.00558461844,-0.760464614,-2.91351709,8.98236426,0,3.72644005,1.53103105,1.58613071
0.00558961844,-0.800701594,-2.91403835,8.98236426,0,3.68624242,1.52941968,1.58549907
0.00559461844,-0.840148379,-2.91446254,8.98236426,0,3.64683698,1.5280363,1.5849645
0.00559961844,-0.878766038,-2.91480507,8.98236426,0,3.6082626,1.52685692,1.58451156
0.00560461844,-0.916516461,-2.91507659,8.98236426,0,3.57055737,1.52586307,1.58412963
0.00560961844,-0.953362394,-2.91528571,8.98236426,0,3.53375849,1.52504047,1.58381009
0.00561461844,-0.989267472,-2.91543832,8.98236425,0,3.49790228,1.5243782,1.58354705
0.00561961844,-1.02419626,-2.91553951,8.98236425,0,3.46302413,1.52386803,1.58333542
0.00562461844,-1.0581143,-2.91559247,8.98236425,0,3.42915845,1.52350404,1.58317203
0.00562961844,-1.0909881,-2.91560009,8.98236425,0,3.39633866,1.52328234,1.58305396
0.00563461844,-1.12278523,-2.91556397,8.98236425,0,3.36459717,1.52319818,1.58297964
0.00563961844,-1.1534743,-2.91549027,8.98236425,0,3.33396528,1.52318975,1.58294291
0.00564461844,-1.18302504,-2.91539297,8.98236425,0,3.30447324,1.52318725,1.58292977
0.00564961844,-1.21140827,-2.91528711,8.98236425,0,3.27615014,1.52318331,1.5829252
0.00565461844,-1.23859599,-2.91517881,8.98236425,0,3.24902394,1.5231799,1.58292308
0.00565961844,-1.26456136,-2.91506984,8.98236425,0,3.22312141,1.52317654,1.58292162
0.00566461844,-1.28927877,-2.91496047,8.98236425,0,3.19846811,1.52317337,1.58292058
0.00566961844,-1.31272381,-2.91485112,8.98236425,0,3.17508837,1.52317035,1.58291951
0.00567461844,-1.33487335,-2.91474157,8.98236425,0,3.15300527,1.5231675,1.58291865
0.00567961844,-1.35570553,-2.91463211,8.98236425,0,3.1322406,1.52316481,1.58291772
0.00568461844,-1.3751998,-2.91452246,8.98236425,0,3.11281485,1.5231623,1.58291696
0.00568961844,-1.39333691,-2.9144129,8.98236425,0,3.09474719,1.52315995,1.58291613
0.00569461844,-1.41009896,-2.91430316,8.98236425,0,3.07805545,1.52315778,1.58291548
0.00569961844,-1.42546942,-2.9141935,8.98236425,0,3.06275611,1.52315579,1.58291475
0.00570461844,-1.43943311,-2.91408366,8.98236424,0,3.04886426,1.52315397,1.5829142
0.00570961844,-1.45197625,-2.9139739,8.98236424,0,3.03639362,1.52315233,1.58291358
0.00571461844,-1.46308647,-2.91386397,8.98236424,0,3.02535649,1.52315088,1.58291314
0.00571961844,-1.4727528,-2.9137541,8.98236424,0,3.01576376,1.5231496,1.58291264
0.00572461844,-1.4809657,-2.91364407,8.98236424,0,3.00762491,1.52314852,1.5829123
0.00572961844,-1.48771706,-2.9135341,8.98236424,0,3.00094795,1.52314761,1.58291191
0.00573461844,-1.49300023,-2.91342397,8.98236424,0,2.99573949,1.5231469,1.58291168
0.00573961844,-1.49680999,-2.91331389,8.98236424,0,2.99200467,1.52314636,1.5829114
0.00574461844,-1.49914258,-2.91320366,8.98236424,0,2.98974716,1.52314602,1.58291128
0.00574961844,-1.49999569,-2.91309347,8.98236424,0,2.9889692,1.52314586,1.58291112
0.00575461844,-1.49936849,-2.91298314,8.98236424,0,2.98967155,1.5231459,1.58291111
0.00575961844,-1.49726159,-2.91287285,8.98236424,0,2.99185353,1.52314612,1.58291107
0.00576461844,-1.49367708,-2.91276241,8.98236424,0,2.99551298,1.52314653,1.58291117
0.00576961844,-1.48861849,-2.91265201,8.98236424,0,3.00064628,1.52314712,1.58291124
0.00577461844,-1.48209081,-2.91254147,8.98236424,0,3.00724837,1.5231479,1.58291146
0.00577961844,-1.47410048,-2.91243096,8.98236424,0,3.01531275,1.52314886,1.58291164
0.00578461844,-1.4646554,-2.91232032,8.98236424,0,3.02483144,1.52315002,1.58291196
0.00578961844,-1.45376488,-2.91220971,8.98236423,0,3.03579505,1.52315135,1.58291226
0.00579461844,-1.44143967,-2.91209897,8.98236423,0,3.04819277,1.52315287,1.5829127
0.00579961844,-1.42769193,-2.91198825,8.98236423,0,3.06201236,1.52315456,1.5829131
0.00580461844,-1.41253523,-2.91187741,8.98236423,0,3.07724018,1.52315644,1.58291365
0.00580961844,-1.39598453,-2.9117666,8.98236423,0,3.09386121,1.52315849,1.58291417
0.00581461844,-1.37805617,-2.91165565,8.98236423,0,3.11185903,1.52316073,1.58291482
0.00581961844,-1.35876782,-2.91154474,8.98236423,0,3.1312159,1.52316313,1.58291544
0.00582461844,-1.33813854,-2.9114337,8.98236423,0,3.1519127,1.5231657,1.5829162
0.00582961844,-1.31618868,-2.91132269,8.98236423,0,3.17392902,1.52316844,1.58291693
0.00583461844,-1.29293989,-2.91121156,8.98236423,0,3.19724312,1.52317135,1.58291779
0.00583961844,-1.26841514,-2.91110045,8.98236423,0,3.221832,1.52317442,1.58291862
0.00584461844,-1.2426386,-2.91098923,8.98236423,0,3.24767138,1.52317766,1.58291958
0.00584961844,-1.21563574,-2.91087803,8.98236423,0,3.27473578,1.52318104,1.58292051
0.00585461844,-1.18743319,-2.91076673,8.98236423,0,3.30299848,1.52318459,1.58292156
0.00585961844,-1.15805878,-2.91065544,8.98236423,0,3.33243159,1.52318828,1.58292259
0.00586461844,-1.12754152,-2.91054405,8.98236423,0,3.36300606,1.52319212,1.58292373
0.00586961844,-1.0959115,-2.91043079,8.98236423,0,3.39469172,1.52322202,1.58292674
0.00587461844,-1.06319995,-2.91030619,8.98236422,0,3.4274573,1.52335625,1.5829411
0.00587961844,-1.02943915,-2.91015439,8.98236422,0,3.46127046,1.52363828,1.58298267
0.00588461844,-0.994662422,-2.90996372,8.98236422,0,3.49609784,1.52406283,1.58306311
0.00588961844,-0.95890408,-2.90973023,8.98236422,0,3.53190506,1.52463643,1.58318637
0.00589461844,-0.922199415,-2.90945127,8.98236422,0,3.56865679,1.52536552,1.58335513
0.00589961844,-0.884584651,-2.90912387,8.98236422,0,3.60631676,1.52625955,1.58357232
0.00590461844,-0.846096909,-2.90874421,8.98236422,0,3.6448478,1.52733084,1.5838418
0.00590961844,-0.806774171,-2.90830739,8.98236422,0,3.68421189,1.52859538,1.58416845
0.00591461844,-0.766655244,-2.9078068,8.98236422,0,3.72437017,1.53007396,1.58455888
0.00591961844,-0.725779722,-2.90723397,8.98236422,0,3.76528303,1.53179362,1.58502158
0.00592461844,-0.684187942,-2.90657737,8.98236422,0,3.80691007,1.53379006,1.58556807
0.00592961844,-0.641920951,-2.90582175,8.98236422,0,3.84921023,1.53611114,1.5862136
0.00593461844,-0.599020462,-2.90494584,8.98236422,0,3.89214175,1.5388228,1.58697947
0.00593961844,-0.555528812,-2.90391967,8.98236422,0,3.93566227,1.54201869,1.58789562
0.00594461844,-0.511488922,-2.90269878,8.98236422,0,3.97972884,1.54583786,1.58900653
0.00594961844,-0.466944255,-2.90121431,8.98236422,0,4.02429797,1.55049868,1.59038108
0.00595461844,-0.421938769,-2.89935095,8.98236422,0,4.06932568,1.55637231,1.59213458
0.00595961844,-0.376516881,-2.89689592,8.98236422,0,4.11476752,1.56416461,1.59447984
0.00596461844,-0.330723417,-2.8933891,8.98236421,0,4.16057866,1.57547411,1.59787698
0.00596961844,-0.284603568,-2.88724544,8.98236421,0,4.20671389,1.59682426,1.60391117
0.00597183609,-0.264055377,-2.88241213,8.98236421,0,4.22726816,1.61713172,1.60869601
0.00597296411,-0.25358355,-2.87854026,8.98236421,0,4.2377429,1.63876002,1.61254327
0.00597344825,-0.249085176,-2.87623115,8.98236421,0,4.24224249,1.65664943,1.61484182
0.00597373873,-0.246385085,-2.87449294,8.98236421,0,4.2449433,1.6745329,1.6165737
0.00597400805,-0.243880858,-2.87247469,8.98236421,0,4.24744819,1.70159523,1.6185861
0.00597430667,-0.24110346,-2.86944287,8.98236421,0,4.25022631,1.74663007,1.62161142
0.00597452682,-0.239055361,-2.866352,8.98236421,0,4.25227494,1.78210129,1.62469751
0.00597471464,-0.237307688,-2.86287013,8.98236421,0,4.25402306,1.80985046,1.6281753
0.00597491017,-0.235487848,-2.85815877,8.98236421,0,4.25584336,1.83626194,1.63288242
