tiempo_s,entrada_v,entrada_pcm1808_v,riel_positivo_v,riel_negativo_v,entrada_no_inversora_v,salida_etapa_a_v,salida_etapa_b_v
0.000325520847,1.33427406,7.36653339,8.96612202,-8.96576401,1.3307616,7.44051989,7.38209739
0.000330520847,1.31208812,7.36611846,8.96611534,-8.96576401,1.30850968,7.44000569,7.38196149
0.000335520847,1.28860732,7.36567878,8.96610769,-8.96576402,1.28496403,7.43940427,7.38180082
0.000340520847,1.26385481,7.36521101,8.966099,-8.96576402,1.2601479,7.43870552,7.38161204
0.000345520847,1.23785503,7.36471177,8.96608923,-8.96576403,1.23408576,7.43789817,7.38139178
0.000350520847,1.21063364,7.36417682,8.96607833,-8.96576404,1.20680335,7.43696931,7.38113579
0.000355520847,1.1822175,7.36360158,8.96606628,-8.96576404,1.17832757,7.43590404,7.38083948
0.000360520847,1.15263465,7.36298024,8.96605305,-8.96576405,1.14868655,7.43468469,7.38049705
0.000365520847,1.12191429,7.36230613,8.96603862,-8.96576406,1.11790953,7.43329003,7.38010183
0.000370520847,1.09008674,7.36157062,8.96602298,-8.96576407,1.08602687,7.43169389,7.37964518
0.000375520847,1.05718341,7.36076319,8.96600613,-8.96576407,1.05307006,7.42986336,7.37911659
0.000380520847,1.02323676,7.35986983,8.96598808,-8.96576408,1.0190716,7.42775592,7.37850202
0.000385520847,0.988280299,7.35887227,8.96596885,-8.96576409,0.984065064,7.42531516,7.37778323
0.000390520847,0.952348526,7.35774501,8.96594845,-8.9657641,0.948084985,7.42246348,7.37693469
0.000395520847,0.9154769,7.35645207,8.9659269,-8.96576411,0.911166876,7.41908999,7.37592042
0.000400520847,0.877701809,7.35493916,8.96590424,-8.96576411,0.87334717,7.41502757,7.37468615
0.000405520847,0.839060532,7.35312039,8.96588049,-8.96576412,0.834663191,7.41000728,7.37314594
0.000410520847,0.799591204,7.35084672,8.96585566,-8.96576413,0.795153116,7.40355463,7.37115075
0.000415520847,0.759332776,7.34782807,8.96582972,-8.96576413,0.754855935,7.39471294,7.36841049
0.000420520847,0.718324978,7.34329379,8.96580257,-8.96576413,0.713811419,7.3806095,7.36415445
0.000424846232,0.682276701,7.33615753,8.96577781,-8.96576412,0.677733045,7.35597475,7.3572587
0.000426495565,0.6683968,7.33132209,8.96576805,-8.96576411,0.66384208,7.33357883,7.35251489
0.000427298211,0.661616104,7.32774465,8.96576334,-8.9657641,0.657056082,7.31013003,7.34898202
0.000427630748,0.658801918,7.32576087,8.96576146,-8.96576409,0.654239716,7.29211102,7.34701669
0.000427928023,0.656283712,7.32351554,8.9657599,-8.96576408,0.651719569,7.26601046,7.34478786
0.000428258349,0.653482838,7.32009653,8.96575838,-8.96576407,0.648916546,7.22254249,7.34138718
0.000428495699,0.651468586,7.3166726,8.96575739,-8.96576406,0.646900756,7.18885489,7.3379764
0.00042868504,0.649860721,7.31309023,8.96575659,-8.96576405,0.645291669,7.16402203,7.33440453
0.000428886412,0.648149676,7.30820748,8.96575568,-8.96576404,0.643579325,7.13969146,7.32953293
0.00042909761,0.646354025,7.30164535,8.96575467,-8.96576402,0.641782317,7.11598207,7.32298248
0.000429347428,0.644228556,7.29147707,8.96575347,-8.965764,0.639655247,7.08956516,7.31282802
0.000429576121,0.642281422,7.27984733,8.96575246,-8.96576398,0.637706653,7.06641393,7.3012109
0.000429747562,0.640820876,7.27002247,8.96575181,-8.96576396,0.636245014,7.0494777,7.29139549
0.000429876958,0.639718024,7.26236663,8.96575142,-8.96576395,0.63514134,7.0368592,7.28374676
0.000430017043,0.638523591,7.25416416,8.96575108,-8.96576393,0.633946017,7.02331311,7.275552
0.000430172311,0.637199132,7.24520102,8.96575079,-8.96576392,0.632620576,7.00840395,7.26659738
0.000430340318,0.63576532,7.23554356,8.96575057,-8.9657639,0.631185701,6.99236172,7.25694914
0.000430528961,0.63415455,7.22460356,8.9657504,-8.96576387,0.629573743,6.97442681,7.24601947
0.000430746697,0.632294253,7.21176683,8.96575027,-8.96576384,0.627712076,6.95379277,7.23319465
0.000431017353,0.629980175,7.19544537,8.96575018,-8.96576381,0.625396303,6.92820231,7.21688797
0.000431403036,0.626679477,7.17142975,8.96575012,-8.96576376,0.622093199,6.89178627,7.19289333
0.000431792209,0.623345176,7.14630041,8.96575009,-8.9657637,0.618756483,6.85505481,7.1677851
0.000432324661,0.618777287,7.11046518,8.96575008,-8.96576363,0.614185312,6.80477338,7.13197862
0.000432882811,0.613981499,7.07127758,8.96575007,-8.96576354,0.609386109,6.75200606,7.09282101
0.00043399911,0.604367329,6.98853068,8.96575007,-8.96576336,0.599765189,6.64624963,7.01013355
0.000435153616,0.594392839,6.89780584,8.96575007,-8.96576317,0.589783833,6.53655019,6.91946944
0.000437462627,0.574350556,6.70489038,8.96575007,-8.96576276,0.569728162,6.31616145,6.72667295
0.000441102249,0.542514726,6.38027416,8.96575008,-8.96576207,0.537872174,5.96614534,6.40223714
0.000445083352,0.507367678,6.00824367,8.96575008,-8.96576128,0.502704412,5.57975582,6.03039346
0.000450083352,0.462778302,5.52796563,8.96575008,-8.96576026,0.458091013,5.08956938,5.55033391
0.000455083352,0.417732219,5.03895385,8.96575008,-8.96575922,0.41302315,4.59434171,5.06152226
0.000460083352,0.372273885,4.54396958,8.96575008,-8.96575817,0.3675453,4.09456054,4.56671949
0.000465083352,0.326448161,4.04415964,8.96575008,-8.96575712,0.321702344,3.59071141,4.0670722
0.000470083352,0.280300273,3.54025027,8.96575009,-8.96575605,0.275539522,3.08329414,3.56330647
0.000475083352,0.233875762,3.03277764,8.96575009,-8.96575497,0.229102393,2.57280704,3.05595833
0.000480083352,0.187220444,2.52228524,8.96575009,-8.96575389,0.182436785,2.05975531,2.54557115
0.000485083352,0.140380362,2.00926014,8.96575009,-8.9657528,0.13558875,1.5446443,2.03263187
0.000490083352,0.0934017415,1.49423218,8.96575009,-8.96575171,0.0886045229,1.02798301,1.51767026
0.000495083352,0.0463309447,0.977689316,8.9657501,-8.96575062,0.0415304708,0.510280935,1.00117421
0.000500083352,-0.000785575041,0.460161558,8.9657501,-8.96574952,-0.00558694952,-0.00795074476,0.483673688
0.000505083352,-0.0479013196,-0.0578594749,8.9657501,-8.96574842,-0.0527012388,-0.526200738,-0.0343397252
0.000510083352,-0.0949697913,-0.575844115,8.9657501,-8.96574732,-0.0997659008,-1.04395747,-0.552336367
0.000515083352,-0.141944539,-1.09329872,8.9657501,-8.96574623,-0.146734488,-1.56071003,-1.06982258
0.000520083352,-0.188779205,-1.60969577,8.96575011,-8.96574513,-0.193560649,-2.07594838,-1.58627083
0.000525083352,-0.235427569,-2.12454166,8.96575011,-8.96574404,-0.24019817,-2.58916404,-2.10118744
0.000530083352,-0.281843594,-2.63731295,8.96575011,-8.96574295,-0.286601027,-3.09985051,-2.61404892
0.000535083352,-0.327981473,-3.14751814,8.96575011,-8.96574187,-0.332723425,-3.60750377,-3.12436367
0.000540083352,-0.373795674,-3.65463982,8.96575011,-8.9657408,-0.378519847,-4.11162284,-3.63161418
0.000545083352,-0.419240984,-4.15819064,8.96575012,-8.96573973,-0.423945098,-4.61171016,-4.13531297
0.000550083352,-0.464272554,-4.65766116,8.96575012,-8.96573867,-0.468954347,-5.10727222,-4.63495046
0.000555083352,-0.508845943,-5.15257022,8.96575012,-8.96573762,-0.513503176,-5.59781992,-5.13004532
0.000560083352,-0.552917163,-5.64241823,8.96575012,-8.96573659,-0.557547621,-6.08286914,-5.62009778
0.000565083352,-0.596442719,-6.12673226,8.96575012,-8.96573556,-0.601044215,-6.56194118,-6.1046347
0.000570083352,-0.639379659,-6.60502399,8.96575013,-8.96573455,-0.643950032,-7.03456204,-6.58316756
0.000572018747,-0.655832559,-6.78819465,8.96575013,-8.9657342,-0.660390311,-7.21405629,-6.76643641
0.000572905655,-0.66333995,-6.87014141,8.96575013,-8.96573442,-0.667891812,-7.27683608,-6.84842906
0.000573625438,-0.669417558,-6.93277588,8.96575013,-8.96573529,-0.67396459,-7.30526947,-6.91110116
0.000574342753,-0.675460701,-6.98970931,8.96575012,-8.96573685,-0.680002878,-7.32325623,-6.96807242
0.000575151731,-0.68225961,-7.04689635,8.96575012,-8.96573921,-0.686796259,-7.33717622,-7.02530248
0.000576312128,-0.691981131,-7.11671967,8.96575011,-8.96574338,-0.696509754,-7.35101795,-7.09518805
0.000578233365,-0.707995661,-7.20570973,8.9657501,-8.96575144,-0.71251075,-7.3659343,-7.18428234
0.000579438745,-0.717990629,-7.24726905,8.96575009,-8.96575697,-0.722497069,-7.37256097,-7.22590765
0.000580459985,-0.726426506,-7.27564372,8.96575008,-8.96576185,-0.730925525,-7.37718444,-7.2543385
0.000581606231,-0.735859337,-7.3011243,8.96575007,-8.96576763,-0.740349924,-7.38158819,-7.27988237
0.000582746736,-0.745207054,-7.32080169,8.96575006,-8.96577376,-0.749689145,-7.38535342,-7.29962293
0.000584477062,-0.759315777,-7.34236047,8.96575004,-8.96578382,-0.763784775,-7.3902003,-7.32127781
0.000586292742,-0.774023935,-7.35740324,8.96575002,-8.96579512,-0.778478932,-7.39446476,-7.33642168
0.000588020465,-0.787926073,-7.36705791,8.96575,-8.96580612,-0.792367501,-7.39794768,-7.34617271
0.00059045178,-0.807332034,-7.37596294,8.96574997,-8.96582135,-0.811753963,-7.40214322,-7.35521352
0.00059462934,-0.840233469,-7.38454138,8.96574992,-8.96584597,-0.844620801,-7.40798809,-7.36402554
0.00059962934,-0.878849279,-7.38959137,8.96574987,-8.96587273,-0.883193417,-7.41346638,-7.36935533
0.00060462934,-0.916597771,-7.39227505,8.96574983,-8.96589725,-0.920896809,-7.41784444,-7.37231898
0.00060962934,-0.953441692,-7.39400068,8.96574978,-8.96592016,-0.957693767,-7.42146181,-7.37432465
0.00061462934,-0.98934468,-7.39519025,8.96574974,-8.96594172,-0.993547976,-7.4244889,-7.37579432
0.00061962934,-1.02427131,-7.39608492,8.9657497,-8.96596199,-1.02842405,-7.42707124,-7.37696912
0.00062462934,-1.0581871,-7.39676605,8.96574967,-8.96598101,-1.06228758,-7.42929662,-7.37793042
0.00062962934,-1.09105859,-7.39729319,8.96574964,-8.96599878,-1.09510514,-7.43122719,-7.37873775
0.00063462934,-1.12285334,-7.39769824,8.9657496,-8.96601531,-1.12684434,-7.43290956,-7.37942301
0.00063962934,-1.15353996,-7.39800537,8.96574958,-8.9660306,-1.15747386,-7.43437963,-7.38001036
0.00064462934,-1.18308818,-7.39823126,8.96574955,-8.96604466,-1.18696347,-7.43566565,-7.38051648
0.00064962934,-1.21146884,-7.39838865,8.96574953,-8.9660575,-1.21528407,-7.43679044,-7.38095411
0.00065462934,-1.23865392,-7.39848755,8.9657495,-8.96606916,-1.24240772,-7.43777277,-7.38133326
0.00065962934,-1.2646166,-7.39853571,8.96574948,-8.96607966,-1.26830763,-7.43862845,-7.38166166
0.00066462934,-1.28933126,-7.3985397,8.96574947,-8.96608905,-1.29295826,-7.43937099,-7.3819459
0.00066962934,-1.3127735,-7.39850472,8.96574945,-8.96609736,-1.31633527,-7.44001219,-7.38219116
0.00067462934,-1.3349202,-7.39843543,8.96574944,-8.96610465,-1.3384156,-7.44056249,-7.38240212
0.00067962934,-1.35574949,-7.39833559,8.96574943,-8.96611098,-1.35917745,-7.44103132,-7.38258252
0.00068462934,-1.37524081,-7.39820877,8.96574942,-8.96611641,-1.37860033,-7.44142728,-7.38273594
0.00068962934,-1.39337495,-7.39805788,8.96574941,-8.96612102,-1.39666508,-7.44175833,-7.38286529
0.00069462934,-1.41013398,-7.39788583,8.9657494,-8.96612486,-1.41335387,-7.44203189,-7.38297346
0.00069962934,-1.42550139,-7.397695,8.96574939,-8.96612803,-1.42865023,-7.44225496,-7.38306285
0.00070462934,-1.439462,-7.39748785,8.96574939,-8.96613059,-1.44253906,-7.44243408,-7.38313591
0.00070962934,-1.45200203,-7.39726643,8.96574938,-8.96613263,-1.45500666,-7.44257546,-7.38319469
