# relojes.py 2026-09-13T15:25:20-05:00 sha256 c1a1431a00600481ec60da7c30896c65e9041f83086ab0f8109d3cb09029034b
# FREF 12 MHz; REFDIV 1-63; FBDIV 16-320; VCO 750-1600 MHz; POSTDIV1 y POSTDIV2 1-7. Divisor PIO entero 16 bits + fraccion/256; divisor GPOUT0 entero 24 bits + fraccion/256. Tiempos en ns en regimen estable, sin el jitter del PLL.
camino,refdiv,fbdiv,vco_hz,postdiv1,postdiv2,sysclk_hz,divisor,div_int,div_frac,divisor_entero,cumple_ref_min_5mhz,cumple_sysclk_max_133mhz,postdiv1_mayor_o_igual,periodo_sm_pp_ns,mclk_periodo_pp_ns,mclk_tie_pp_ns,duty_min,duty_max,pulso_min_ns,requiere_dc50,cumple_pcm1808
pio-12.288,3,318,1272000000,4,5,63600000,5.17578125,5,45,False,False,True,False,15.723270440251572,,,,,,,
pio-12.288,3,318,1272000000,5,1,254400000,20.703125,20,180,False,False,False,True,3.930817610062893,,,,,,,
pio-12.288,3,318,1272000000,5,2,127200000,10.3515625,10,90,False,False,True,True,7.861635220125786,,,,,,,
pio-12.288,3,318,1272000000,5,4,63600000,5.17578125,5,45,False,False,True,True,15.723270440251572,,,,,,,
pio-12.288,3,318,1272000000,5,5,50880000,4.140625,4,36,False,False,True,True,19.654088050314467,,,,,,,
pio-12.288,4,250,750000000,1,1,750000000,61.03515625,61,9,False,False,False,True,1.3333333333333333,,,,,,,
pio-12.288,4,250,750000000,1,5,150000000,12.20703125,12,53,False,False,False,False,6.666666666666667,,,,,,,
pio-12.288,4,250,750000000,5,1,150000000,12.20703125,12,53,False,False,False,True,6.666666666666667,,,,,,,
pio-12.288,4,250,750000000,5,5,30000000,2.44140625,2,113,False,False,True,True,33.333333333333336,,,,,,,
pio-12.288,4,252,756000000,1,1,756000000,61.5234375,61,134,False,False,False,True,1.3227513227513228,,,,,,,
pio-12.288,4,252,756000000,1,2,378000000,30.76171875,30,195,False,False,False,False,2.6455026455026456,,,,,,,
pio-12.288,4,252,756000000,1,3,252000000,20.5078125,20,130,False,False,False,False,3.9682539682539684,,,,,,,
pio-12.288,4,252,756000000,1,5,151200000,12.3046875,12,78,False,False,False,False,6.613756613756614,,,,,,,
pio-12.288,4,252,756000000,1,6,126000000,10.25390625,10,65,False,False,True,False,7.936507936507937,,,,,,,
pio-12.288,4,252,756000000,1,7,108000000,8.7890625,8,202,False,False,True,False,9.25925925925926,,,,,,,
pio-12.288,4,252,756000000,2,1,378000000,30.76171875,30,195,False,False,False,True,2.6455026455026456,,,,,,,
pio-12.288,4,252,756000000,2,3,126000000,10.25390625,10,65,False,False,True,False,7.936507936507937,,,,,,,
pio-12.288,4,252,756000000,2,5,75600000,6.15234375,6,39,False,False,True,False,13.227513227513228,,,,,,,
pio-12.288,4,252,756000000,2,7,54000000,4.39453125,4,101,False,False,True,False,18.51851851851852,,,,,,,
pio-12.288,4,252,756000000,3,1,252000000,20.5078125,20,130,False,False,False,True,3.9682539682539684,,,,,,,
pio-12.288,4,252,756000000,3,2,126000000,10.25390625,10,65,False,False,True,True,7.936507936507937,,,,,,,
pio-12.288,4,252,756000000,3,3,84000000,6.8359375,6,214,False,False,True,True,11.904761904761905,,,,,,,
pio-12.288,4,252,756000000,3,5,50400000,4.1015625,4,26,False,False,True,False,19.841269841269842,,,,,,,
pio-12.288,4,252,756000000,3,6,42000000,3.41796875,3,107,False,False,True,False,23.80952380952381,,,,,,,
pio-12.288,4,252,756000000,3,7,36000000,2.9296875,2,238,False,False,True,False,27.77777777777778,,,,,,,
pio-12.288,4,252,756000000,5,1,151200000,12.3046875,12,78,False,False,False,True,6.613756613756614,,,,,,,
pio-12.288,4,252,756000000,5,2,75600000,6.15234375,6,39,False,False,True,True,13.227513227513228,,,,,,,
pio-12.288,4,252,756000000,5,3,50400000,4.1015625,4,26,False,False,True,True,19.841269841269842,,,,,,,
pio-12.288,4,252,756000000,5,5,30240000,2.4609375,2,118,False,False,True,True,33.06878306878307,,,,,,,
pio-12.288,4,252,756000000,5,6,25200000,2.05078125,2,13,False,False,True,False,39.682539682539684,,,,,,,
pio-12.288,4,252,756000000,5,7,21600000,1.7578125,1,194,False,False,True,False,46.2962962962963,,,,,,,
pio-12.288,4,252,756000000,6,1,126000000,10.25390625,10,65,False,False,True,True,7.936507936507937,,,,,,,
pio-12.288,4,252,756000000,6,3,42000000,3.41796875,3,107,False,False,True,True,23.80952380952381,,,,,,,
pio-12.288,4,252,756000000,6,5,25200000,2.05078125,2,13,False,False,True,True,39.682539682539684,,,,,,,
pio-12.288,4,252,756000000,6,7,18000000,1.46484375,1,119,False,False,True,False,55.55555555555556,,,,,,,
pio-12.288,4,252,756000000,7,1,108000000,8.7890625,8,202,False,False,True,True,9.25925925925926,,,,,,,
pio-12.288,4,252,756000000,7,2,54000000,4.39453125,4,101,False,False,True,True,18.51851851851852,,,,,,,
pio-12.288,4,252,756000000,7,3,36000000,2.9296875,2,238,False,False,True,True,27.77777777777778,,,,,,,
pio-12.288,4,252,756000000,7,5,21600000,1.7578125,1,194,False,False,True,True,46.2962962962963,,,,,,,
pio-12.288,4,252,756000000,7,6,18000000,1.46484375,1,119,False,False,True,True,55.55555555555556,,,,,,,
pio-12.288,4,254,762000000,1,1,762000000,62.01171875,62,3,False,False,False,True,1.3123359580052494,,,,,,,
pio-12.288,4,254,762000000,1,5,152400000,12.40234375,12,103,False,False,False,False,6.561679790026247,,,,,,,
pio-12.288,4,254,762000000,5,1,152400000,12.40234375,12,103,False,False,False,True,6.561679790026247,,,,,,,
pio-12.288,4,254,762000000,5,5,30480000,2.48046875,2,123,False,False,True,True,32.808398950131235,,,,,,,
pio-12.288,4,256,768000000,1,1,768000000,62.5,62,128,False,False,False,True,1.3020833333333333,,,,,,,
pio-12.288,4,256,768000000,1,2,384000000,31.25,31,64,False,False,False,False,2.6041666666666665,,,,,,,
pio-12.288,4,256,768000000,1,4,192000000,15.625,15,160,False,False,False,False,5.208333333333333,,,,,,,
pio-12.288,4,256,768000000,1,5,153600000,12.5,12,128,False,False,False,False,6.510416666666667,,,,,,,
pio-12.288,4,256,768000000,2,1,384000000,31.25,31,64,False,False,False,True,2.6041666666666665,,,,,,,
pio-12.288,4,256,768000000,2,2,192000000,15.625,15,160,False,False,False,True,5.208333333333333,,,,,,,
pio-12.288,4,256,768000000,2,4,96000000,7.8125,7,208,False,False,True,False,10.416666666666666,,,,,,,
pio-12.288,4,256,768000000,2,5,76800000,6.25,6,64,False,False,True,False,13.020833333333334,,,,,,,
pio-12.288,4,256,768000000,4,1,192000000,15.625,15,160,False,False,False,True,5.208333333333333,,,,,,,
pio-12.288,4,256,768000000,4,2,96000000,7.8125,7,208,False,False,True,True,10.416666666666666,,,,,,,
pio-12.288,4,256,768000000,4,4,48000000,3.90625,3,232,False,False,True,True,20.833333333333332,,,,,,,
pio-12.288,4,256,768000000,4,5,38400000,3.125,3,32,False,False,True,False,26.041666666666668,,,,,,,
pio-12.288,4,256,768000000,5,1,153600000,12.5,12,128,False,False,False,True,6.510416666666667,,,,,,,
pio-12.288,4,256,768000000,5,2,76800000,6.25,6,64,False,False,True,True,13.020833333333334,,,,,,,
pio-12.288,4,256,768000000,5,4,38400000,3.125,3,32,False,False,True,True,26.041666666666668,,,,,,,
pio-12.288,4,256,768000000,5,5,30720000,2.5,2,128,False,False,True,True,32.552083333333336,,,,,,,
pio-12.288,4,258,774000000,1,1,774000000,62.98828125,62,253,False,False,False,True,1.2919896640826873,,,,,,,
pio-12.288,4,258,774000000,1,3,258000000,20.99609375,20,255,False,False,False,False,3.875968992248062,,,,,,,
pio-12.288,4,258,774000000,1,5,154800000,12.59765625,12,153,False,False,False,False,6.459948320413437,,,,,,,
pio-12.288,4,258,774000000,3,1,258000000,20.99609375,20,255,False,False,False,True,3.875968992248062,,,,,,,
pio-12.288,4,258,774000000,3,5,51600000,4.19921875,4,51,False,False,True,False,19.37984496124031,,,,,,,
pio-12.288,4,258,774000000,5,1,154800000,12.59765625,12,153,False,False,False,True,6.459948320413437,,,,,,,
pio-12.288,4,258,774000000,5,3,51600000,4.19921875,4,51,False,False,True,True,19.37984496124031,,,,,,,
pio-12.288,4,258,774000000,5,5,30960000,2.51953125,2,133,False,False,True,True,32.299741602067186,,,,,,,
pio-12.288,4,260,780000000,1,1,780000000,63.4765625,63,122,False,False,False,True,1.2820512820512822,,,,,,,
pio-12.288,4,260,780000000,1,2,390000000,31.73828125,31,189,False,False,False,False,2.5641025641025643,,,,,,,
pio-12.288,4,260,780000000,1,5,156000000,12.6953125,12,178,False,False,False,False,6.410256410256411,,,,,,,
pio-12.288,4,260,780000000,2,1,390000000,31.73828125,31,189,False,False,False,True,2.5641025641025643,,,,,,,
pio-12.288,4,260,780000000,2,5,78000000,6.34765625,6,89,False,False,True,False,12.820512820512821,,,,,,,
pio-12.288,4,260,780000000,5,1,156000000,12.6953125,12,178,False,False,False,True,6.410256410256411,,,,,,,
pio-12.288,4,260,780000000,5,2,78000000,6.34765625,6,89,False,False,True,True,12.820512820512821,,,,,,,
pio-12.288,4,260,780000000,5,5,31200000,2.5390625,2,138,False,False,True,True,32.05128205128205,,,,,,,
pio-12.288,4,262,786000000,1,1,786000000,63.96484375,63,247,False,False,False,True,1.272264631043257,,,,,,,
pio-12.288,4,262,786000000,1,5,157200000,12.79296875,12,203,False,False,False,False,6.361323155216285,,,,,,,
pio-12.288,4,262,786000000,5,1,157200000,12.79296875,12,203,False,False,False,True,6.361323155216285,,,,,,,
pio-12.288,4,262,786000000,5,5,31440000,2.55859375,2,143,False,False,True,True,31.806615776081426,,,,,,,
pio-12.288,4,264,792000000,1,1,792000000,64.453125,64,116,False,False,False,True,1.2626262626262625,,,,,,,
pio-12.288,4,264,792000000,1,2,396000000,32.2265625,32,58,False,False,False,False,2.525252525252525,,,,,,,
pio-12.288,4,264,792000000,1,3,264000000,21.484375,21,124,False,False,False,False,3.787878787878788,,,,,,,
pio-12.288,4,264,792000000,1,4,198000000,16.11328125,16,29,False,False,False,False,5.05050505050505,,,,,,,
pio-12.288,4,264,792000000,1,5,158400000,12.890625,12,228,False,False,False,False,6.313131313131313,,,,,,,
pio-12.288,4,264,792000000,1,6,132000000,10.7421875,10,190,False,False,True,False,7.575757575757576,,,,,,,
pio-12.288,4,264,792000000,2,1,396000000,32.2265625,32,58,False,False,False,True,2.525252525252525,,,,,,,
pio-12.288,4,264,792000000,2,2,198000000,16.11328125,16,29,False,False,False,True,5.05050505050505,,,,,,,
pio-12.288,4,264,792000000,2,3,132000000,10.7421875,10,190,False,False,True,False,7.575757575757576,,,,,,,
pio-12.288,4,264,792000000,2,5,79200000,6.4453125,6,114,False,False,True,False,12.626262626262626,,,,,,,
pio-12.288,4,264,792000000,2,6,66000000,5.37109375,5,95,False,False,True,False,15.151515151515152,,,,,,,
pio-12.288,4,264,792000000,3,1,264000000,21.484375,21,124,False,False,False,True,3.787878787878788,,,,,,,
pio-12.288,4,264,792000000,3,2,132000000,10.7421875,10,190,False,False,True,True,7.575757575757576,,,,,,,
pio-12.288,4,264,792000000,3,4,66000000,5.37109375,5,95,False,False,True,False,15.151515151515152,,,,,,,
pio-12.288,4,264,792000000,3,5,52800000,4.296875,4,76,False,False,True,False,18.939393939393938,,,,,,,
pio-12.288,4,264,792000000,4,1,198000000,16.11328125,16,29,False,False,False,True,5.05050505050505,,,,,,,
pio-12.288,4,264,792000000,4,3,66000000,5.37109375,5,95,False,False,True,True,15.151515151515152,,,,,,,
pio-12.288,4,264,792000000,4,5,39600000,3.22265625,3,57,False,False,True,False,25.252525252525253,,,,,,,
pio-12.288,4,264,792000000,5,1,158400000,12.890625,12,228,False,False,False,True,6.313131313131313,,,,,,,
pio-12.288,4,264,792000000,5,2,79200000,6.4453125,6,114,False,False,True,True,12.626262626262626,,,,,,,
pio-12.288,4,264,792000000,5,3,52800000,4.296875,4,76,False,False,True,True,18.939393939393938,,,,,,,
pio-12.288,4,264,792000000,5,4,39600000,3.22265625,3,57,False,False,True,True,25.252525252525253,,,,,,,
pio-12.288,4,264,792000000,5,5,31680000,2.578125,2,148,False,False,True,True,31.565656565656564,,,,,,,
pio-12.288,4,264,792000000,5,6,26400000,2.1484375,2,38,False,False,True,False,37.878787878787875,,,,,,,
pio-12.288,4,264,792000000,6,1,132000000,10.7421875,10,190,False,False,True,True,7.575757575757576,,,,,,,
pio-12.288,4,264,792000000,6,2,66000000,5.37109375,5,95,False,False,True,True,15.151515151515152,,,,,,,
pio-12.288,4,264,792000000,6,5,26400000,2.1484375,2,38,False,False,True,True,37.878787878787875,,,,,,,
pio-12.288,4,266,798000000,1,1,798000000,64.94140625,64,241,False,False,False,True,1.2531328320802004,,,,,,,
pio-12.288,4,266,798000000,1,5,159600000,12.98828125,12,253,False,False,False,False,6.265664160401003,,,,,,,
pio-12.288,4,266,798000000,1,7,114000000,9.27734375,9,71,False,False,True,False,8.771929824561404,,,,,,,
pio-12.288,4,266,798000000,5,1,159600000,12.98828125,12,253,False,False,False,True,6.265664160401003,,,,,,,
pio-12.288,4,266,798000000,5,5,31920000,2.59765625,2,153,False,False,True,True,31.328320802005013,,,,,,,
pio-12.288,4,266,798000000,5,7,22800000,1.85546875,1,219,False,False,True,False,43.85964912280702,,,,,,,
pio-12.288,4,266,798000000,7,1,114000000,9.27734375,9,71,False,False,True,True,8.771929824561404,,,,,,,
pio-12.288,4,266,798000000,7,5,22800000,1.85546875,1,219,False,False,True,True,43.85964912280702,,,,,,,
pio-12.288,4,268,804000000,1,1,804000000,65.4296875,65,110,False,False,False,True,1.243781094527363,,,,,,,
pio-12.288,4,268,804000000,1,2,402000000,32.71484375,32,183,False,False,False,False,2.487562189054726,,,,,,,
pio-12.288,4,268,804000000,1,5,160800000,13.0859375,13,22,False,False,False,False,6.218905472636816,,,,,,,
pio-12.288,4,268,804000000,2,1,402000000,32.71484375,32,183,False,False,False,True,2.487562189054726,,,,,,,
pio-12.288,4,268,804000000,2,5,80400000,6.54296875,6,139,False,False,True,False,12.437810945273633,,,,,,,
pio-12.288,4,268,804000000,5,1,160800000,13.0859375,13,22,False,False,False,True,6.218905472636816,,,,,,,
pio-12.288,4,268,804000000,5,2,80400000,6.54296875,6,139,False,False,True,True,12.437810945273633,,,,,,,
pio-12.288,4,268,804000000,5,5,32160000,2.6171875,2,158,False,False,True,True,31.09452736318408,,,,,,,
pio-12.288,4,270,810000000,1,1,810000000,65.91796875,65,235,False,False,False,True,1.2345679012345678,,,,,,,
pio-12.288,4,270,810000000,1,3,270000000,21.97265625,21,249,False,False,False,False,3.7037037037037037,,,,,,,
pio-12.288,4,270,810000000,1,5,162000000,13.18359375,13,47,False,False,False,False,6.172839506172839,,,,,,,
pio-12.288,4,270,810000000,3,1,270000000,21.97265625,21,249,False,False,False,True,3.7037037037037037,,,,,,,
pio-12.288,4,270,810000000,3,3,90000000,7.32421875,7,83,False,False,True,True,11.11111111111111,,,,,,,
pio-12.288,4,270,810000000,3,5,54000000,4.39453125,4,101,False,False,True,False,18.51851851851852,,,,,,,
pio-12.288,4,270,810000000,5,1,162000000,13.18359375,13,47,False,False,False,True,6.172839506172839,,,,,,,
pio-12.288,4,270,810000000,5,3,54000000,4.39453125,4,101,False,False,True,True,18.51851851851852,,,,,,,
pio-12.288,4,270,810000000,5,5,32400000,2.63671875,2,163,False,False,True,True,30.864197530864196,,,,,,,
pio-12.288,4,272,816000000,1,1,816000000,66.40625,66,104,False,False,False,True,1.2254901960784315,,,,,,,
pio-12.288,4,272,816000000,1,2,408000000,33.203125,33,52,False,False,False,False,2.450980392156863,,,,,,,
pio-12.288,4,272,816000000,1,4,204000000,16.6015625,16,154,False,False,False,False,4.901960784313726,,,,,,,
pio-12.288,4,272,816000000,1,5,163200000,13.28125,13,72,False,False,False,False,6.127450980392157,,,,,,,
pio-12.288,4,272,816000000,2,1,408000000,33.203125,33,52,False,False,False,True,2.450980392156863,,,,,,,
pio-12.288,4,272,816000000,2,2,204000000,16.6015625,16,154,False,False,False,True,4.901960784313726,,,,,,,
pio-12.288,4,272,816000000,2,4,102000000,8.30078125,8,77,False,False,True,False,9.803921568627452,,,,,,,
pio-12.288,4,272,816000000,2,5,81600000,6.640625,6,164,False,False,True,False,12.254901960784315,,,,,,,
pio-12.288,4,272,816000000,4,1,204000000,16.6015625,16,154,False,False,False,True,4.901960784313726,,,,,,,
pio-12.288,4,272,816000000,4,2,102000000,8.30078125,8,77,False,False,True,True,9.803921568627452,,,,,,,
pio-12.288,4,272,816000000,4,5,40800000,3.3203125,3,82,False,False,True,False,24.50980392156863,,,,,,,
pio-12.288,4,272,816000000,5,1,163200000,13.28125,13,72,False,False,False,True,6.127450980392157,,,,,,,
pio-12.288,4,272,816000000,5,2,81600000,6.640625,6,164,False,False,True,True,12.254901960784315,,,,,,,
pio-12.288,4,272,816000000,5,4,40800000,3.3203125,3,82,False,False,True,True,24.50980392156863,,,,,,,
pio-12.288,4,272,816000000,5,5,32640000,2.65625,2,168,False,False,True,True,30.637254901960784,,,,,,,
pio-12.288,4,274,822000000,1,1,822000000,66.89453125,66,229,False,False,False,True,1.2165450121654502,,,,,,,
pio-12.288,4,274,822000000,1,5,164400000,13.37890625,13,97,False,False,False,False,6.082725060827251,,,,,,,
pio-12.288,4,274,822000000,5,1,164400000,13.37890625,13,97,False,False,False,True,6.082725060827251,,,,,,,
pio-12.288,4,274,822000000,5,5,32880000,2.67578125,2,173,False,False,True,True,30.413625304136254,,,,,,,
pio-12.288,4,276,828000000,1,1,828000000,67.3828125,67,98,False,False,False,True,1.2077294685990339,,,,,,,
pio-12.288,4,276,828000000,1,2,414000000,33.69140625,33,177,False,False,False,False,2.4154589371980677,,,,,,,
pio-12.288,4,276,828000000,1,3,276000000,22.4609375,22,118,False,False,False,False,3.6231884057971016,,,,,,,
pio-12.288,4,276,828000000,1,5,165600000,13.4765625,13,122,False,False,False,False,6.038647342995169,,,,,,,
pio-12.288,4,276,828000000,1,6,138000000,11.23046875,11,59,False,False,False,False,7.246376811594203,,,,,,,
pio-12.288,4,276,828000000,2,1,414000000,33.69140625,33,177,False,False,False,True,2.4154589371980677,,,,,,,
pio-12.288,4,276,828000000,2,3,138000000,11.23046875,11,59,False,False,False,False,7.246376811594203,,,,,,,
pio-12.288,4,276,828000000,2,5,82800000,6.73828125,6,189,False,False,True,False,12.077294685990339,,,,,,,
pio-12.288,4,276,828000000,3,1,276000000,22.4609375,22,118,False,False,False,True,3.6231884057971016,,,,,,,
pio-12.288,4,276,828000000,3,2,138000000,11.23046875,11,59,False,False,False,True,7.246376811594203,,,,,,,
pio-12.288,4,276,828000000,3,5,55200000,4.4921875,4,126,False,False,True,False,18.115942028985508,,,,,,,
pio-12.288,4,276,828000000,5,1,165600000,13.4765625,13,122,False,False,False,True,6.038647342995169,,,,,,,
pio-12.288,4,276,828000000,5,2,82800000,6.73828125,6,189,False,False,True,True,12.077294685990339,,,,,,,
pio-12.288,4,276,828000000,5,3,55200000,4.4921875,4,126,False,False,True,True,18.115942028985508,,,,,,,
pio-12.288,4,276,828000000,5,5,33120000,2.6953125,2,178,False,False,True,True,30.193236714975846,,,,,,,
pio-12.288,4,276,828000000,5,6,27600000,2.24609375,2,63,False,False,True,False,36.231884057971016,,,,,,,
pio-12.288,4,276,828000000,6,1,138000000,11.23046875,11,59,False,False,False,True,7.246376811594203,,,,,,,
pio-12.288,4,276,828000000,6,5,27600000,2.24609375,2,63,False,False,True,True,36.231884057971016,,,,,,,
pio-12.288,4,278,834000000,1,1,834000000,67.87109375,67,223,False,False,False,True,1.1990407673860912,,,,,,,
pio-12.288,4,278,834000000,1,5,166800000,13.57421875,13,147,False,False,False,False,5.995203836930456,,,,,,,
pio-12.288,4,278,834000000,5,1,166800000,13.57421875,13,147,False,False,False,True,5.995203836930456,,,,,,,
pio-12.288,4,278,834000000,5,5,33360000,2.71484375,2,183,False,False,True,True,29.976019184652277,,,,,,,
pio-12.288,4,280,840000000,1,1,840000000,68.359375,68,92,False,False,False,True,1.1904761904761905,,,,,,,
pio-12.288,4,280,840000000,1,2,420000000,34.1796875,34,46,False,False,False,False,2.380952380952381,,,,,,,
pio-12.288,4,280,840000000,1,4,210000000,17.08984375,17,23,False,False,False,False,4.761904761904762,,,,,,,
pio-12.288,4,280,840000000,1,5,168000000,13.671875,13,172,False,False,False,False,5.9523809523809526,,,,,,,
pio-12.288,4,280,840000000,1,7,120000000,9.765625,9,196,False,False,True,False,8.333333333333334,,,,,,,
pio-12.288,4,280,840000000,2,1,420000000,34.1796875,34,46,False,False,False,True,2.380952380952381,,,,,,,
pio-12.288,4,280,840000000,2,2,210000000,17.08984375,17,23,False,False,False,True,4.761904761904762,,,,,,,
pio-12.288,4,280,840000000,2,5,84000000,6.8359375,6,214,False,False,True,False,11.904761904761905,,,,,,,
pio-12.288,4,280,840000000,2,7,60000000,4.8828125,4,226,False,False,True,False,16.666666666666668,,,,,,,
pio-12.288,4,280,840000000,4,1,210000000,17.08984375,17,23,False,False,False,True,4.761904761904762,,,,,,,
pio-12.288,4,280,840000000,4,5,42000000,3.41796875,3,107,False,False,True,False,23.80952380952381,,,,,,,
pio-12.288,4,280,840000000,4,7,30000000,2.44140625,2,113,False,False,True,False,33.333333333333336,,,,,,,
pio-12.288,4,280,840000000,5,1,168000000,13.671875,13,172,False,False,False,True,5.9523809523809526,,,,,,,
pio-12.288,4,280,840000000,5,2,84000000,6.8359375,6,214,False,False,True,True,11.904761904761905,,,,,,,
pio-12.288,4,280,840000000,5,4,42000000,3.41796875,3,107,False,False,True,True,23.80952380952381,,,,,,,
pio-12.288,4,280,840000000,5,5,33600000,2.734375,2,188,False,False,True,True,29.761904761904763,,,,,,,
pio-12.288,4,280,840000000,5,7,24000000,1.953125,1,244,False,False,True,False,41.666666666666664,,,,,,,
pio-12.288,4,280,840000000,7,1,120000000,9.765625,9,196,False,False,True,True,8.333333333333334,,,,,,,
pio-12.288,4,280,840000000,7,2,60000000,4.8828125,4,226,False,False,True,True,16.666666666666668,,,,,,,
pio-12.288,4,280,840000000,7,4,30000000,2.44140625,2,113,False,False,True,True,33.333333333333336,,,,,,,
pio-12.288,4,280,840000000,7,5,24000000,1.953125,1,244,False,False,True,True,41.666666666666664,,,,,,,
pio-12.288,4,282,846000000,1,1,846000000,68.84765625,68,217,False,False,False,True,1.1820330969267139,,,,,,,
pio-12.288,4,282,846000000,1,3,282000000,22.94921875,22,243,False,False,False,False,3.5460992907801416,,,,,,,
pio-12.288,4,282,846000000,1,5,169200000,13.76953125,13,197,False,False,False,False,5.91016548463357,,,,,,,
pio-12.288,4,282,846000000,3,1,282000000,22.94921875,22,243,False,False,False,True,3.5460992907801416,,,,,,,
pio-12.288,4,282,846000000,3,5,56400000,4.58984375,4,151,False,False,True,False,17.73049645390071,,,,,,,
pio-12.288,4,282,846000000,5,1,169200000,13.76953125,13,197,False,False,False,True,5.91016548463357,,,,,,,
pio-12.288,4,282,846000000,5,3,56400000,4.58984375,4,151,False,False,True,True,17.73049645390071,,,,,,,
pio-12.288,4,282,846000000,5,5,33840000,2.75390625,2,193,False,False,True,True,29.55082742316785,,,,,,,
pio-12.288,4,284,852000000,1,1,852000000,69.3359375,69,86,False,False,False,True,1.1737089201877935,,,,,,,
pio-12.288,4,284,852000000,1,2,426000000,34.66796875,34,171,False,False,False,False,2.347417840375587,,,,,,,
pio-12.288,4,284,852000000,1,5,170400000,13.8671875,13,222,False,False,False,False,5.868544600938967,,,,,,,
pio-12.288,4,284,852000000,2,1,426000000,34.66796875,34,171,False,False,False,True,2.347417840375587,,,,,,,
pio-12.288,4,284,852000000,2,5,85200000,6.93359375,6,239,False,False,True,False,11.737089201877934,,,,,,,
pio-12.288,4,284,852000000,5,1,170400000,13.8671875,13,222,False,False,False,True,5.868544600938967,,,,,,,
pio-12.288,4,284,852000000,5,2,85200000,6.93359375,6,239,False,False,True,True,11.737089201877934,,,,,,,
pio-12.288,4,284,852000000,5,5,34080000,2.7734375,2,198,False,False,True,True,29.342723004694836,,,,,,,
pio-12.288,4,286,858000000,1,1,858000000,69.82421875,69,211,False,False,False,True,1.1655011655011656,,,,,,,
pio-12.288,4,286,858000000,1,5,171600000,13.96484375,13,247,False,False,False,False,5.827505827505828,,,,,,,
pio-12.288,4,286,858000000,5,1,171600000,13.96484375,13,247,False,False,False,True,5.827505827505828,,,,,,,
pio-12.288,4,286,858000000,5,5,34320000,2.79296875,2,203,False,False,True,True,29.13752913752914,,,,,,,
pio-12.288,4,288,864000000,1,1,864000000,70.3125,70,80,False,False,False,True,1.1574074074074074,,,,,,,
pio-12.288,4,288,864000000,1,2,432000000,35.15625,35,40,False,False,False,False,2.314814814814815,,,,,,,
pio-12.288,4,288,864000000,1,3,288000000,23.4375,23,112,False,False,False,False,3.4722222222222223,,,,,,,
pio-12.288,4,288,864000000,1,4,216000000,17.578125,17,148,False,False,False,False,4.62962962962963,,,,,,,
pio-12.288,4,288,864000000,1,5,172800000,14.0625,14,16,False,False,False,False,5.787037037037037,,,,,,,
pio-12.288,4,288,864000000,1,6,144000000,11.71875,11,184,False,False,False,False,6.944444444444445,,,,,,,
pio-12.288,4,288,864000000,2,1,432000000,35.15625,35,40,False,False,False,True,2.314814814814815,,,,,,,
pio-12.288,4,288,864000000,2,2,216000000,17.578125,17,148,False,False,False,True,4.62962962962963,,,,,,,
pio-12.288,4,288,864000000,2,3,144000000,11.71875,11,184,False,False,False,False,6.944444444444445,,,,,,,
pio-12.288,4,288,864000000,2,4,108000000,8.7890625,8,202,False,False,True,False,9.25925925925926,,,,,,,
pio-12.288,4,288,864000000,2,5,86400000,7.03125,7,8,False,False,True,False,11.574074074074074,,,,,,,
pio-12.288,4,288,864000000,2,6,72000000,5.859375,5,220,False,False,True,False,13.88888888888889,,,,,,,
pio-12.288,4,288,864000000,3,1,288000000,23.4375,23,112,False,False,False,True,3.4722222222222223,,,,,,,
pio-12.288,4,288,864000000,3,2,144000000,11.71875,11,184,False,False,False,True,6.944444444444445,,,,,,,
pio-12.288,4,288,864000000,3,3,96000000,7.8125,7,208,False,False,True,True,10.416666666666666,,,,,,,
pio-12.288,4,288,864000000,3,4,72000000,5.859375,5,220,False,False,True,False,13.88888888888889,,,,,,,
pio-12.288,4,288,864000000,3,5,57600000,4.6875,4,176,False,False,True,False,17.36111111111111,,,,,,,
pio-12.288,4,288,864000000,3,6,48000000,3.90625,3,232,False,False,True,False,20.833333333333332,,,,,,,
pio-12.288,4,288,864000000,4,1,216000000,17.578125,17,148,False,False,False,True,4.62962962962963,,,,,,,
pio-12.288,4,288,864000000,4,2,108000000,8.7890625,8,202,False,False,True,True,9.25925925925926,,,,,,,
pio-12.288,4,288,864000000,4,3,72000000,5.859375,5,220,False,False,True,True,13.88888888888889,,,,,,,
pio-12.288,4,288,864000000,4,4,54000000,4.39453125,4,101,False,False,True,True,18.51851851851852,,,,,,,
pio-12.288,4,288,864000000,4,5,43200000,3.515625,3,132,False,False,True,False,23.14814814814815,,,,,,,
pio-12.288,4,288,864000000,4,6,36000000,2.9296875,2,238,False,False,True,False,27.77777777777778,,,,,,,
pio-12.288,4,288,864000000,5,1,172800000,14.0625,14,16,False,False,False,True,5.787037037037037,,,,,,,
pio-12.288,4,288,864000000,5,2,86400000,7.03125,7,8,False,False,True,True,11.574074074074074,,,,,,,
pio-12.288,4,288,864000000,5,3,57600000,4.6875,4,176,False,False,True,True,17.36111111111111,,,,,,,
pio-12.288,4,288,864000000,5,4,43200000,3.515625,3,132,False,False,True,True,23.14814814814815,,,,,,,
pio-12.288,4,288,864000000,5,5,34560000,2.8125,2,208,False,False,True,True,28.935185185185187,,,,,,,
